xji,yji,thetaji,vj,wj
-1.69468,-2.62391,5.93001,0.3,0.05
-1.69936,-2.62236,5.92952,0.3,0.05
-1.70423,-2.62079,5.92902,0.3,0.05
-1.70939,-2.61927,5.92853,0.3,0.05
-1.71448,-2.61709,5.92802,0.3,0.05
-1.71937,-2.61497,5.92754,0.3,0.05
-1.72401,-2.61272,5.92704,0.3,0.05
-1.72822,-2.61074,5.92655,0.3,0.05
-1.73624,-2.60657,5.92554,0.3,0.05
-1.74428,-2.60258,5.92455,0.3,0.05
-1.74787,-2.60005,5.92406,0.3,0.05
-1.75146,-2.59718,5.92356,0.3,0.05
-1.75473,-2.5944,5.92306,0.3,0.05
-1.75876,-2.59215,5.92253,0.3,0.05
-1.76667,-2.58913,5.92157,0.3,0.05
-1.77469,-2.58593,5.92057,0.3,0.05
-1.77831,-2.58455,5.92007,0.3,0.05
-1.78152,-2.58301,5.91957,0.3,0.05
-1.78887,-2.57938,5.91858,0.3,0.05
-1.79286,-2.57836,5.91809,0.3,0.05
-1.79698,-2.57756,5.91759,0.3,0.05
-1.8056,-2.57523,5.91659,0.3,0.05
-1.81358,-2.57187,5.9156,0.3,0.05
-1.82158,-2.5681,5.9146,0.3,0.05
-1.82542,-2.56626,5.9141,0.3,0.05
-1.82954,-2.56478,5.91361,0.3,0.05
-1.8338,-2.56285,5.91311,0.3,0.05
-1.83821,-2.56124,5.91262,0.3,0.05
-1.8427,-2.55982,5.91212,0.3,0.05
-1.84645,-2.55747,5.91162,0.3,0.05
-1.85075,-2.55564,5.91113,0.3,0.05
-1.85491,-2.55319,5.91063,0.3,0.05
-1.86318,-2.54897,5.90964,0.3,0.05
-1.87088,-2.54379,5.90864,0.3,0.05
-1.87914,-2.53916,5.90764,0.3,0.05
-1.88326,-2.53648,5.90714,0.3,0.05
-1.88728,-2.5341,5.90665,0.3,0.05
-1.89072,-2.53065,5.90615,0.3,0.05
-1.89426,-2.52765,5.90565,0.3,0.05
-1.90209,-2.52289,5.90464,0.3,0.05
-1.90937,-2.51788,5.90366,0.3,0.05
-1.91248,-2.51504,5.90316,0.3,0.05
-1.91535,-2.51209,5.90266,0.3,0.05
-1.92248,-2.50723,5.90166,0.3,0.05
-1.92574,-2.50462,5.90116,0.3,0.05
-1.92919,-2.50205,5.90066,0.3,0.05
-1.93687,-2.49763,5.89966,0.3,0.05
-1.94065,-2.49534,5.89916,0.3,0.05
-1.94431,-2.49271,5.89866,0.3,0.05
-1.94812,-2.48994,5.89815,0.3,0.05
-1.9514,-2.4868,5.89766,0.3,0.05
-1.95909,-2.48183,5.89666,0.3,0.05
-1.96688,-2.47684,5.89566,0.3,0.05
-1.97416,-2.47139,5.89466,0.3,0.05
-1.97791,-2.46841,5.89416,0.3,0.05
-1.98136,-2.46514,5.89366,0.3,0.05
-1.98879,-2.46002,5.89266,0.3,0.05
-1.99286,-2.4577,5.89216,0.3,0.05
-1.99693,-2.45526,5.89166,0.3,0.05
-2.00494,-2.45043,5.89066,0.3,0.05
-2.00877,-2.44766,5.89016,0.3,0.05
-2.01324,-2.44522,5.88966,0.3,0.05
-2.02127,-2.44025,5.88865,0.3,0.05
-2.02877,-2.43477,5.88765,0.3,0.05
-2.03625,-2.42944,5.88665,0.3,0.05
-2.04022,-2.42677,5.88615,0.3,0.05
-2.04333,-2.42284,5.88565,0.3,0.05
-2.05012,-2.41663,5.88465,0.3,0.05
-2.05343,-2.41301,5.88413,0.3,0.05
-2.05657,-2.41005,5.88364,0.3,0.05
-2.06009,-2.40757,5.88314,0.3,0.05
-2.06369,-2.40497,5.88264,0.3,0.05
-2.07116,-2.40011,5.88163,0.3,0.05
-2.0788,-2.39554,5.88063,0.3,0.05
-2.08277,-2.39378,5.88013,0.3,0.05
-2.0864,-2.39247,5.87963,0.3,0.05
-2.09332,-2.38831,5.87862,0.3,0.05
-2.09679,-2.38679,5.87812,0.3,0.05
-2.10024,-2.38527,5.87762,0.3,0.05
-2.10397,-2.38405,5.87712,0.3,0.05
-2.10772,-2.38314,5.87662,0.3,0.05
-2.11526,-2.37965,5.87562,0.3,0.05
-2.11888,-2.37798,5.87512,0.3,0.05
-2.1222,-2.37602,5.87462,0.3,0.05
-2.12938,-2.37171,5.87362,0.3,0.05
-2.13336,-2.37049,5.87312,0.3,0.05
-2.13682,-2.3688,5.87262,0.3,0.05
-2.14359,-2.36394,5.87162,0.3,0.05
-2.14677,-2.36171,5.87113,0.3,0.05
-2.14981,-2.35921,5.87063,0.3,0.05
-2.15597,-2.35377,5.86963,0.3,0.05
-2.15852,-2.35095,5.86913,0.3,0.05
-2.16069,-2.34791,5.86863,0.3,0.05
-2.16323,-2.34495,5.86813,0.3,0.05
-2.16597,-2.34226,5.86763,0.3,0.05
-2.17278,-2.33757,5.86663,0.3,0.05
-2.17669,-2.33597,5.86614,0.3,0.05
-2.18023,-2.33395,5.86564,0.3,0.05
-2.18707,-2.32892,5.86463,0.3,0.05
-2.1937,-2.32341,5.86364,0.3,0.05
-2.20083,-2.31814,5.86264,0.3,0.05
-2.20435,-2.31591,5.86215,0.3,0.05
-2.20795,-2.3138,5.86165,0.3,0.05
-2.21548,-2.30905,5.86064,0.3,0.05
-2.21909,-2.30699,5.86015,0.3,0.05
-2.22335,-2.30518,5.85966,0.3,0.05
-2.23106,-2.30052,5.85866,0.3,0.05
-2.23769,-2.29463,5.85766,0.3,0.05
-2.24408,-2.28814,5.85667,0.3,0.05
-2.24711,-2.28446,5.85616,0.3,0.05
-2.25006,-2.28091,5.85567,0.3,0.05
-2.25612,-2.27436,5.85468,0.3,0.05
-2.26169,-2.26723,5.85368,0.3,0.05
-2.26737,-2.26062,5.85268,0.3,0.05
-2.2729,-2.2538,5.85167,0.3,0.05
-2.27528,-2.25025,5.85119,0.3,0.05
-2.27865,-2.24738,5.85069,0.3,0.05
-2.28225,-2.24462,5.85019,0.3,0.05
-2.28567,-2.24138,5.84968,0.3,0.05
-2.28904,-2.23853,5.84919,0.3,0.05
-2.29215,-2.23549,5.84869,0.3,0.05
-2.2954,-2.23226,5.8482,0.3,0.05
-2.29892,-2.2292,5.8477,0.3,0.05
-2.30564,-2.22308,5.8467,0.3,0.05
-2.30912,-2.21936,5.8462,0.3,0.05
-2.31278,-2.21609,5.8457,0.3,0.05
-2.31946,-2.20981,5.84469,0.3,0.05
-2.32265,-2.20663,5.84421,0.3,0.05
-2.32588,-2.20337,5.84371,0.3,0.05
-2.32869,-2.19988,5.84321,0.3,0.05
-2.33216,-2.19667,5.84271,0.3,0.05
-2.33876,-2.1902,5.8417,0.3,0.05
-2.34217,-2.18648,5.84121,0.3,0.05
-2.34591,-2.18308,5.84071,0.3,0.05
-2.35229,-2.17612,5.83971,0.3,0.05
-2.35553,-2.17232,5.83922,0.3,0.05
-2.35847,-2.16817,5.83872,0.3,0.05
-2.36424,-2.16122,5.83771,0.3,0.05
-2.36679,-2.15742,5.83723,0.3,0.05
-2.3696,-2.15327,5.83672,0.3,0.05
-2.37247,-2.14984,5.83623,0.3,0.05
-2.37556,-2.14628,5.83573,0.3,0.05
-2.3789,-2.14316,5.83522,0.3,0.05
-2.38214,-2.14009,5.83473,0.3,0.05
-2.3891,-2.13486,5.83373,0.3,0.05
-2.39283,-2.13223,5.83324,0.3,0.05
-2.39599,-2.12928,5.83274,0.3,0.05
-2.40187,-2.12295,5.83174,0.3,0.05
-2.40476,-2.11986,5.83124,0.3,0.05
-2.40783,-2.11701,5.83074,0.3,0.05
-2.4134,-2.11072,5.82975,0.3,0.05
-2.41912,-2.10447,5.82875,0.3,0.05
-2.42438,-2.09788,5.82775,0.3,0.05
-2.42733,-2.09476,5.82726,0.3,0.05
-2.43031,-2.09168,5.82676,0.3,0.05
-2.43598,-2.0853,5.82575,0.3,0.05
-2.44094,-2.07863,5.82477,0.3,0.05
-2.44335,-2.0748,5.82426,0.3,0.05
-2.44586,-2.07114,5.82377,0.3,0.05
-2.44813,-2.06758,5.82328,0.3,0.05
-2.44999,-2.06404,5.82278,0.3,0.05
-2.45163,-2.06005,5.82228,0.3,0.05
-2.45346,-2.05643,5.82179,0.3,0.05
-2.45797,-2.04981,5.82079,0.3,0.05
-2.46218,-2.04299,5.81979,0.3,0.05
-2.46365,-2.03923,5.81929,0.3,0.05
-2.46559,-2.0357,5.8188,0.3,0.05
-2.4669,-2.03186,5.8183,0.3,0.05
-2.46789,-2.02784,5.8178,0.3,0.05
-2.47056,-2.02033,5.8168,0.3,0.05
-2.47331,-2.01323,5.8158,0.3,0.05
-2.4749,-2.01009,5.8153,0.3,0.05
-2.47704,-2.00716,5.8148,0.3,0.05
-2.48154,-2.00091,5.81381,0.3,0.05
-2.48569,-1.99456,5.81281,0.3,0.05
-2.48944,-1.98789,5.81181,0.3,0.05
-2.4906,-1.98481,5.81131,0.3,0.05
-2.49199,-1.98196,5.81081,0.3,0.05
-2.49405,-1.9794,5.81031,0.3,0.05
-2.49581,-1.97618,5.8098,0.3,0.05
-2.49764,-1.97322,5.80932,0.3,0.05
-2.49966,-1.97045,5.80882,0.3,0.05
-2.50228,-1.96797,5.80831,0.3,0.05
-2.5046,-1.96545,5.80782,0.3,0.05
-2.50906,-1.95982,5.80682,0.3,0.05
-2.51167,-1.95774,5.80633,0.3,0.05
-2.51394,-1.95534,5.80583,0.3,0.05
-2.51834,-1.94967,5.80482,0.3,0.05
-2.5232,-1.94453,5.80384,0.3,0.05
-2.52717,-1.93904,5.80284,0.3,0.05
-2.531,-1.93323,5.80183,0.3,0.05
-2.53257,-1.93087,5.80135,0.3,0.05
-2.53389,-1.92818,5.80086,0.3,0.05
-2.53451,-1.92511,5.80036,0.3,0.05
-2.53585,-1.92241,5.79987,0.3,0.05
-2.53876,-1.9159,5.79887,0.3,0.05
-2.54147,-1.90914,5.79787,0.3,0.05
-2.54272,-1.90601,5.79738,0.3,0.05
-2.5437,-1.90253,5.79688,0.3,0.05
-2.54652,-1.89569,5.79589,0.3,0.05
-2.5476,-1.89252,5.79539,0.3,0.05
-2.54871,-1.88963,5.7949,0.3,0.05
-2.55207,-1.8833,5.7939,0.3,0.05
-2.55578,-1.87719,5.7929,0.3,0.05
-2.55795,-1.87482,5.7924,0.3,0.05
-2.55965,-1.87232,5.79192,0.3,0.05
-2.56245,-1.86586,5.79092,0.3,0.05
-2.56376,-1.86281,5.79043,0.3,0.05
-2.56485,-1.85956,5.78993,0.3,0.05
-2.56587,-1.85586,5.78944,0.3,0.05
-2.56646,-1.8523,5.78893,0.3,0.05
-2.5691,-1.84564,5.78795,0.3,0.05
-2.57232,-1.83917,5.78695,0.3,0.05
-2.57447,-1.83228,5.78596,0.3,0.05
-2.57611,-1.82525,5.78496,0.3,0.05
-2.57755,-1.81821,5.78396,0.3,0.05
-2.57856,-1.81537,5.78347,0.3,0.05
-2.57941,-1.81242,5.78297,0.3,0.05
-2.5821,-1.80657,5.78198,0.3,0.05
-2.5849,-1.80042,5.78098,0.3,0.05
-2.58712,-1.79407,5.77998,0.3,0.05
-2.58809,-1.78748,5.77899,0.3,0.05
-2.58802,-1.784,5.77849,0.3,0.05
-2.58881,-1.78086,5.77799,0.3,0.05
-2.59102,-1.77431,5.777,0.3,0.05
-2.59301,-1.76724,5.776,0.3,0.05
-2.59466,-1.76034,5.775,0.3,0.05
-2.5953,-1.757,5.7745,0.3,0.05
-2.59601,-1.75376,5.77401,0.3,0.05
-2.59831,-1.74742,5.77301,0.3,0.05
-2.59975,-1.74438,5.77251,0.3,0.05
-2.60107,-1.74094,5.77198,0.3,0.05
-2.60336,-1.73471,5.77102,0.3,0.05
-2.60575,-1.73254,5.77052,0.3,0.05
-2.60794,-1.73024,5.77002,0.3,0.05
-2.61064,-1.72426,5.76903,0.3,0.05
-2.61192,-1.72129,5.76853,0.3,0.05
-2.61281,-1.71829,5.76803,0.3,0.05
-2.61481,-1.71194,5.76703,0.3,0.05
-2.61576,-1.70896,5.76654,0.3,0.05
-2.61653,-1.70605,5.76604,0.3,0.05
-2.61823,-1.70015,5.76504,0.3,0.05
-2.62023,-1.69441,5.76405,0.3,0.05
-2.62206,-1.68826,5.76305,0.3,0.05
-2.62297,-1.68545,5.76255,0.3,0.05
-2.62374,-1.68217,5.76206,0.3,0.05
-2.62498,-1.67903,5.76156,0.3,0.05
-2.62662,-1.67612,5.76106,0.3,0.05
-2.62877,-1.66978,5.76007,0.3,0.05
-2.62949,-1.66646,5.75956,0.3,0.05
-2.63035,-1.66345,5.75907,0.3,0.05
-2.63231,-1.66117,5.75858,0.3,0.05
-2.6338,-1.65832,5.75808,0.3,0.05
-2.63493,-1.65522,5.75759,0.3,0.05
-2.63571,-1.65218,5.75709,0.3,0.05
-2.6368,-1.64568,5.75609,0.3,0.05
-2.63751,-1.6426,5.7556,0.3,0.05
-2.6379,-1.63952,5.7551,0.3,0.05
-2.6389,-1.63307,5.7541,0.3,0.05
-2.63918,-1.63001,5.75361,0.3,0.05
-2.63992,-1.62688,5.75311,0.3,0.05
-2.64069,-1.6239,5.75261,0.3,0.05
-2.64104,-1.62083,5.75212,0.3,0.05
-2.64173,-1.61787,5.75162,0.3,0.05
-2.64246,-1.61497,5.75111,0.3,0.05
-2.64416,-1.60918,5.75012,0.3,0.05
-2.6449,-1.6061,5.74963,0.3,0.05
-2.64595,-1.60297,5.74912,0.3,0.05
-2.64798,-1.5969,5.74813,0.3,0.05
-2.64985,-1.59417,5.74764,0.3,0.05
-2.65153,-1.59118,5.74714,0.3,0.05
-2.65384,-1.58514,5.74613,0.3,0.05
-2.65612,-1.5794,5.74515,0.3,0.05
-2.65777,-1.57326,5.74415,0.3,0.05
-2.65916,-1.57032,5.74366,0.3,0.05
-2.65998,-1.56715,5.74316,0.3,0.05
-2.66167,-1.56039,5.74216,0.3,0.05
-2.66298,-1.55356,5.74117,0.3,0.05
-2.66426,-1.54686,5.74017,0.3,0.05
-2.66439,-1.54267,5.73967,0.3,0.05
-2.66479,-1.53859,5.73918,0.3,0.05
-2.66541,-1.53114,5.73818,0.3,0.05
-2.66607,-1.52728,5.73768,0.3,0.05
-2.66638,-1.52323,5.73718,0.3,0.05
-2.66656,-1.51909,5.73668,0.3,0.05
-2.66666,-1.51521,5.73619,0.3,0.05
-2.66707,-1.50841,5.73519,0.3,0.05
-2.66751,-1.50497,5.73469,0.3,0.05
-2.66816,-1.50184,5.73419,0.3,0.05
-2.66835,-1.49523,5.73319,0.3,0.05
-2.66807,-1.49165,5.73269,0.3,0.05
-2.66743,-1.48795,5.73219,0.3,0.05
-2.66685,-1.48426,5.73168,0.3,0.05
-2.66626,-1.48096,5.73119,0.3,0.05
-2.66637,-1.47516,5.73019,0.3,0.05
-2.66595,-1.46928,5.72919,0.3,0.05
-2.6654,-1.46616,5.72869,0.3,0.05
-2.66467,-1.46297,5.72819,0.3,0.05
-2.66383,-1.46004,5.72768,0.3,0.05
-2.66364,-1.45731,5.72718,0.3,0.05
-2.66349,-1.45149,5.72618,0.3,0.05
-2.66345,-1.44864,5.72568,0.3,0.05
-2.66311,-1.44555,5.72518,0.3,0.05
-2.66343,-1.43971,5.72416,0.3,0.05
-2.66366,-1.43414,5.72317,0.3,0.05
-2.66436,-1.42885,5.72217,0.3,0.05
-2.6648,-1.42619,5.72167,0.3,0.05
-2.66565,-1.42357,5.72117,0.3,0.05
-2.66628,-1.41799,5.72017,0.3,0.05
-2.66618,-1.41191,5.71916,0.3,0.05
-2.6666,-1.40628,5.71816,0.3,0.05
-2.66635,-1.4029,5.71766,0.3,0.05
-2.6663,-1.39989,5.71716,0.3,0.05
-2.66582,-1.39398,5.71615,0.3,0.05
-2.66572,-1.39098,5.71565,0.3,0.05
-2.66587,-1.38804,5.71515,0.3,0.05
-2.66613,-1.38254,5.71414,0.3,0.05
-2.66675,-1.37725,5.71314,0.3,0.05
-2.66746,-1.37468,5.71264,0.3,0.05
-2.66837,-1.37226,5.71213,0.3,0.05
-2.66946,-1.36737,5.71112,0.3,0.05
-2.67054,-1.36279,5.71013,0.3,0.05
-2.67172,-1.35816,5.70913,0.3,0.05
-2.67319,-1.35606,5.70861,0.3,0.05
-2.675,-1.35435,5.70812,0.3,0.05
-2.67644,-1.34969,5.70712,0.3,0.05
-2.67721,-1.34492,5.70612,0.3,0.05
-2.67779,-1.34028,5.70512,0.3,0.05
-2.67805,-1.33791,5.70462,0.3,0.05
-2.67796,-1.3352,5.70412,0.3,0.05
-2.67795,-1.33271,5.70362,0.3,0.05
-2.67733,-1.33017,5.70312,0.3,0.05
-2.67685,-1.32775,5.70262,0.3,0.05
-2.67691,-1.32542,5.70211,0.3,0.05
-2.67635,-1.32078,5.70111,0.3,0.05
-2.67606,-1.31841,5.70061,0.3,0.05
-2.67594,-1.31636,5.70011,0.3,0.05
-2.67549,-1.31408,5.69961,0.3,0.05
-2.675,-1.31178,5.69911,0.3,0.05
-2.67475,-1.30714,5.69811,0.3,0.05
-2.6742,-1.30494,5.69761,0.3,0.05
-2.67247,-1.30222,5.69711,0.3,0.05
-2.67065,-1.29728,5.69611,0.3,0.05
-2.66895,-1.29489,5.69561,0.3,0.05
-2.66685,-1.29285,5.6951,0.3,0.05
-2.66522,-1.28878,5.6941,0.3,0.05
-2.66383,-1.28675,5.6936,0.3,0.05
-2.66385,-1.28526,5.6931,0.3,0.05
-2.66363,-1.28165,5.6921,0.3,0.05
-2.66347,-1.2798,5.69159,0.3,0.05
-2.66335,-1.27802,5.69109,0.3,0.05
-2.66349,-1.27651,5.69059,0.3,0.05
-2.66406,-1.27518,5.69009,0.3,0.05
-2.6645,-1.27359,5.68959,0.3,0.05
-2.66476,-1.27194,5.68909,0.3,0.05
-2.66515,-1.27029,5.68858,0.3,0.05
-2.66452,-1.2683,5.68809,0.3,0.05
-2.66393,-1.26416,5.68709,0.3,0.05
-2.66251,-1.25997,5.68608,0.3,0.05
-2.66106,-1.25576,5.68507,0.3,0.05
-2.65933,-1.25139,5.68408,0.3,0.05
-2.65815,-1.24948,5.68358,0.3,0.05
-2.65699,-1.2478,5.68308,0.3,0.05
-2.65546,-1.24404,5.68208,0.3,0.05
-2.65465,-1.24231,5.68157,0.3,0.05
-2.65348,-1.24049,5.68107,0.3,0.05
-2.65238,-1.23835,5.68057,0.3,0.05
-2.65189,-1.23655,5.68007,0.3,0.05
-2.65145,-1.23289,5.67907,0.3,0.05
-2.65144,-1.23155,5.67856,0.3,0.05
-2.65092,-1.23006,5.67806,0.3,0.05
-2.65091,-1.22699,5.67706,0.3,0.05
-2.65059,-1.22372,5.67606,0.3,0.05
-2.65051,-1.22056,5.67506,0.3,0.05
-2.65073,-1.21904,5.67456,0.3,0.05
-2.65047,-1.21713,5.67406,0.3,0.05
-2.65002,-1.21543,5.67354,0.3,0.05
-2.64931,-1.21382,5.67304,0.3,0.05
-2.6481,-1.21017,5.67204,0.3,0.05
-2.64755,-1.2084,5.67155,0.3,0.05
-2.64689,-1.20653,5.67105,0.3,0.05
-2.64681,-1.20464,5.67055,0.3,0.05
-2.64685,-1.20289,5.67005,0.3,0.05
-2.6459,-1.19901,5.66905,0.3,0.05
-2.6456,-1.19555,5.66804,0.3,0.05
-2.64538,-1.19225,5.66704,0.3,0.05
-2.64534,-1.19045,5.66654,0.3,0.05
-2.64484,-1.18835,5.66604,0.3,0.05
-2.64382,-1.18453,5.66504,0.3,0.05
-2.64303,-1.18242,5.66454,0.3,0.05
-2.64248,-1.18047,5.66404,0.3,0.05
-2.64156,-1.17687,5.66302,0.3,0.05
-2.64108,-1.17494,5.66252,0.3,0.05
-2.64081,-1.17331,5.66202,0.3,0.05
-2.6402,-1.1714,5.66153,0.3,0.05
-2.63966,-1.16983,5.66103,0.3,0.05
-2.63893,-1.16826,5.66052,0.3,0.05
-2.63797,-1.16626,5.66002,0.3,0.05
-2.63724,-1.16335,5.65902,0.3,0.05
-2.63605,-1.16177,5.65852,0.3,0.05
-2.63524,-1.16053,5.65801,0.3,0.05
-2.63477,-1.15917,5.65751,0.3,0.05
-2.63418,-1.15778,5.65701,0.3,0.05
-2.63349,-1.15661,5.65651,0.3,0.05
-2.63191,-1.15499,5.65601,0.3,0.05
-2.63082,-1.15357,5.6555,0.3,0.05
-2.62923,-1.15211,5.655,0.3,0.05
-2.6271,-1.15092,5.6545,0.3,0.05
-2.62529,-1.14983,5.65399,0.3,0.05
-2.62357,-1.14874,5.65349,0.3,0.05
-2.62147,-1.14775,5.65299,0.3,0.05
-2.61993,-1.14608,5.65198,0.3,0.05
-2.61852,-1.14573,5.65148,0.3,0.05
-2.61713,-1.14516,5.65098,0.3,0.05
-2.61548,-1.14383,5.64998,0.3,0.05
-2.6141,-1.14263,5.64896,0.3,0.05
-2.61354,-1.14166,5.64797,0.3,0.05
-2.61311,-1.14173,5.64747,0.3,0.05
-2.61269,-1.14174,5.64697,0.3,0.05
-2.61185,-1.14028,5.64596,0.3,0.05
-2.61094,-1.13969,5.64546,0.3,0.05
-2.61072,-1.13928,5.64496,0.3,0.05
-2.61086,-1.13934,5.64446,0.3,0.05
-2.61124,-1.13938,5.64396,0.3,0.05
-2.61088,-1.13818,5.64296,0.3,0.05
-2.61105,-1.13787,5.64245,0.3,0.05
-2.61116,-1.1375,5.64196,0.3,0.05
-2.6109,-1.1361,5.64095,0.3,0.05
-2.61116,-1.136,5.64046,0.3,0.05
-2.61137,-1.13587,5.63996,0.3,0.05
-2.61133,-1.13445,5.63897,0.3,0.05
-2.61033,-1.13349,5.63847,0.3,0.05
-2.60923,-1.13245,5.63797,0.3,0.05
-2.60736,-1.13097,5.63747,0.3,0.05
-2.60587,-1.12969,5.63697,0.3,0.05
-2.60491,-1.12841,5.63647,0.3,0.05
-2.6043,-1.12694,5.63597,0.3,0.05
-2.60373,-1.12546,5.63547,0.3,0.05
-2.60269,-1.12416,5.63497,0.3,0.05
-2.60193,-1.1231,5.63447,0.3,0.05
-2.60119,-1.12246,5.63397,0.3,0.05
-2.60039,-1.12084,5.63297,0.3,0.05
-2.59984,-1.12011,5.63247,0.3,0.05
-2.59966,-1.11965,5.63197,0.3,0.05
-2.59877,-1.11886,5.63147,0.3,0.05
-2.59829,-1.11813,5.63096,0.3,0.05
-2.59746,-1.11673,5.62997,0.3,0.05
-2.59747,-1.11673,5.62947,0.3,0.05
-2.59683,-1.11607,5.62897,0.3,0.05
-2.59616,-1.11458,5.62796,0.3,0.05
-2.59495,-1.11371,5.62747,0.3,0.05
-2.59454,-1.11297,5.62697,0.3,0.05
-2.59404,-1.11138,5.62597,0.3,0.05
-2.59391,-1.10979,5.62497,0.3,0.05
-2.59312,-1.10874,5.62447,0.3,0.05
-2.59224,-1.10764,5.62397,0.3,0.05
-2.59267,-1.10715,5.62347,0.3,0.05
-2.59284,-1.10671,5.62297,0.3,0.05
-2.59221,-1.10599,5.62247,0.3,0.05
-2.59164,-1.10491,5.62197,0.3,0.05
-2.59138,-1.10422,5.62146,0.3,0.05
